,PAY_AMT1,EDUCATION_graduate school,PAY_5,LIMIT_BAL,PAY_AMT4,PAY_0,SEX_female,PAY_3,PAY_AMT6,MARRIAGE_single,PAY_6,PAY_4,PAY_AMT3,BILL_AMT3,PAY_AMT5,AGE_median,EDUCATION_university,PAY_AMT2,PAY_2
11212,3224.0,1.0,0.0,340000.0,4349.0,0.0,1.0,0.0,3098.0,0.0,0.0,0.0,3504.0,89689.0,3000.0,46.0,0.0,4000.0,0.0
11213,780.0,1.0,-1.0,150000.0,3284.0,0.6000000000000001,0.0,-1.0,2576.0,0.0,-1.0,0.0,7021.200000000001,4639.0,2576.0,48.8,0.0,4639.0,-1.0
11214,7261.0,1.0,-2.0,200000.0,6248.400000000001,-2.0,0.0,-2.0,6344.5,1.0,-2.0,-2.0,7021.200000000001,15191.0,6299.450000000001,27.0,0.0,7517.75,-2.0
11215,1542.0,0.0,0.0,30000.0,2148.0,0.6000000000000001,0.0,0.6000000000000001,724.0,0.0,0.6000000000000001,0.0,539.0,14766.0,0.0,45.0,1.0,0.0,0.6000000000000001
11216,0.0,1.0,-2.0,354000.0,0.0,0.6000000000000001,0.0,-2.0,0.0,1.0,-2.0,-2.0,0.0,-897.0,0.0,33.0,0.0,0.0,-2.0
11217,0.0,1.0,-1.0,200000.0,6248.400000000001,0.6000000000000001,1.0,0.6000000000000001,6344.5,0.0,-1.0,0.6000000000000001,0.0,27932.0,6299.450000000001,30.0,0.0,7517.75,0.6000000000000001
11218,1494.0,0.0,0.0,110000.0,800.0,0.6000000000000001,1.0,0.0,616.0,0.0,0.0,0.0,1534.0,27630.0,700.0,25.0,1.0,1402.0,0.0
11219,5000.0,1.0,-1.0,100000.0,6248.400000000001,0.0,0.0,0.0,6344.5,1.0,0.6000000000000001,-1.0,1127.0,8186.0,0.0,36.0,0.0,5000.0,0.0
11220,5847.0,0.0,0.0,130000.0,3465.0,0.0,0.0,0.0,5000.0,1.0,0.0,0.0,3872.0,92617.0,3627.0,28.0,1.0,3413.0,0.0
11221,1216.0,0.0,0.0,30000.0,497.0,0.6000000000000001,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,1528.0,12568.0,1192.0,44.0,1.0,0.0,0.6000000000000001
11222,7408.0,1.0,0.0,354000.0,62.0,0.0,0.0,0.0,6344.5,0.0,-1.0,0.0,72.0,67887.0,6299.450000000001,36.0,0.0,3072.0,0.0
11223,0.0,1.0,-2.0,150000.0,0.0,0.6000000000000001,1.0,-1.0,0.0,0.0,-2.0,-1.0,0.0,1512.0,0.0,44.0,0.0,1512.0,-2.0
11224,2000.0,0.0,0.0,260000.0,2000.0,0.0,0.0,0.0,6344.5,1.0,0.0,0.0,2000.0,46407.0,2000.0,31.0,1.0,2000.0,0.0
11225,7408.0,1.0,0.0,130000.0,6248.400000000001,0.0,0.0,0.0,3500.0,1.0,0.0,0.0,3000.0,90056.0,6299.450000000001,26.0,0.0,5000.0,-1.0
11226,1400.0,0.0,0.6000000000000001,190000.0,0.0,0.6000000000000001,0.0,0.6000000000000001,1000.0,0.0,0.0,0.6000000000000001,1400.0,13415.0,1000.0,32.0,1.0,0.0,0.6000000000000001
11227,7408.0,1.0,-1.0,200000.0,6248.400000000001,-1.0,1.0,-1.0,6344.5,1.0,-1.0,-1.0,7021.200000000001,1213.0,612.0,28.0,0.0,1297.0,-1.0
11228,7408.0,1.0,0.0,220000.0,5000.0,-1.0,0.0,0.0,5000.0,1.0,0.0,0.0,5000.0,85897.0,6299.450000000001,25.0,0.0,4000.0,-1.0
11229,4600.0,1.0,0.0,210000.0,3465.0,0.0,1.0,0.0,4389.0,1.0,0.0,0.0,3811.0,89173.0,3186.0,30.0,0.0,3789.0,0.0
11230,7408.0,1.0,0.0,354000.0,5220.0,0.0,0.0,0.0,5313.0,1.0,0.0,0.0,5301.0,93680.95000000001,5419.0,32.0,0.0,7517.75,0.0
11231,7408.0,1.0,0.0,290000.0,6248.400000000001,0.0,0.0,0.0,6344.5,1.0,0.0,0.0,7021.200000000001,93680.95000000001,6299.450000000001,41.0,0.0,7517.75,0.0
11232,2500.0,1.0,0.0,200000.0,0.0,-1.0,1.0,0.6000000000000001,845.0,0.0,-1.0,-1.0,2250.0,0.0,750.0,48.8,0.0,0.0,0.6000000000000001
11233,7408.0,1.0,0.0,354000.0,3064.0,0.0,0.0,0.0,2018.0,1.0,0.0,0.0,7021.200000000001,48060.0,3022.0,28.0,0.0,3030.0,0.0
11234,0.0,1.0,-1.0,354000.0,6248.400000000001,-1.0,1.0,-2.0,2500.0,1.0,0.0,-2.0,0.0,0.0,0.0,31.0,0.0,0.0,-1.0
11235,0.0,1.0,0.6000000000000001,80000.0,2000.0,0.6000000000000001,0.0,0.6000000000000001,1000.0,1.0,0.6000000000000001,0.6000000000000001,0.0,22231.0,0.0,31.0,0.0,2500.0,0.6000000000000001
11236,0.0,1.0,-2.0,50000.0,0.0,0.0,0.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0
11237,1068.0,0.0,0.0,200000.0,5000.0,0.0,1.0,0.0,3000.0,0.0,0.0,0.0,1000.0,4494.0,3000.0,34.0,1.0,1140.0,0.0
11238,1500.0,0.0,0.6000000000000001,110000.0,2062.0,0.0,0.0,-1.0,6344.5,0.0,0.6000000000000001,0.6000000000000001,1500.0,63853.0,0.0,30.0,1.0,7517.75,0.0
11239,7200.0,0.0,0.0,200000.0,6031.0,0.0,1.0,0.0,6301.0,0.0,0.0,0.0,5990.0,93680.95000000001,6299.450000000001,27.0,1.0,5888.0,0.0
11240,3000.0,0.0,0.0,210000.0,3000.0,0.0,1.0,0.0,2468.0,1.0,0.0,0.0,2804.0,59854.0,3000.0,36.0,0.0,3000.0,0.0
11241,1252.0,0.0,0.0,20000.0,641.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1287.0,16544.0,2684.0,48.0,0.0,1581.0,0.0
11242,2000.0,0.0,0.0,120000.0,1000.0,0.0,1.0,0.0,1272.0,0.0,0.0,0.0,1000.0,5283.0,1825.0,26.0,1.0,1000.0,0.0
11243,2000.0,0.0,0.0,80000.0,2500.0,-1.0,0.0,0.0,5000.0,1.0,0.0,0.0,7021.200000000001,22033.0,3000.0,28.0,1.0,2800.0,0.0
11244,7408.0,1.0,-1.0,220000.0,4918.0,-1.0,0.0,0.0,6344.5,0.0,0.6000000000000001,-1.0,1739.0,9574.0,0.0,37.0,0.0,7517.75,-1.0
11245,1477.0,0.0,0.0,50000.0,1039.0,0.0,1.0,0.0,1421.0,0.0,0.0,0.0,1453.0,30362.0,1066.0,36.0,1.0,1546.0,0.0
11246,0.0,0.0,0.6000000000000001,140000.0,0.0,0.6000000000000001,1.0,0.6000000000000001,2000.0,0.0,0.0,0.6000000000000001,0.0,93680.95000000001,3000.0,47.0,0.0,0.0,0.6000000000000001
11247,2300.0,1.0,0.0,50000.0,2000.0,0.0,0.0,0.0,3000.0,1.0,0.0,0.0,2000.0,50936.0,2100.0,29.0,0.0,2100.0,0.0
11248,7408.0,1.0,-2.0,240000.0,638.0,-2.0,0.0,-2.0,421.0,1.0,-2.0,-2.0,0.0,697.0,1275.0,41.0,0.0,700.0,-2.0
11249,7408.0,0.0,0.0,180000.0,6248.400000000001,0.0,0.0,0.0,6100.0,0.0,0.0,0.0,7000.0,93680.95000000001,6299.450000000001,48.8,1.0,7517.75,0.0
11250,1739.0,0.0,0.0,20000.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691.0,21017.0,1430.0,36.0,1.0,1453.0,0.0
11251,1577.0,0.0,0.0,80000.0,1138.0,0.0,0.0,0.0,1746.0,1.0,0.0,0.0,1415.0,31106.0,6299.450000000001,31.0,1.0,1511.0,0.0
11252,1397.0,0.0,0.0,30000.0,2051.0,0.0,0.0,0.0,1500.0,1.0,0.6000000000000001,0.0,911.0,24864.0,0.0,25.0,0.0,1415.0,0.0
11253,1200.0,0.0,0.0,60000.0,2000.0,0.6000000000000001,1.0,0.0,1300.0,0.0,0.0,0.0,1500.0,17512.0,2000.0,30.0,0.0,2000.0,0.6000000000000001
11254,1328.0,1.0,0.0,354000.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,150.0,14898.0,0.0,29.0,0.0,2000.0,0.0
11255,1270.0,0.0,0.0,20000.0,784.0,0.0,1.0,0.0,2000.0,1.0,0.0,0.0,2260.0,35110.0,1000.0,34.0,1.0,1320.0,0.0
11256,0.0,1.0,-1.0,354000.0,1981.0,0.6000000000000001,0.0,-2.0,6344.5,0.0,-1.0,-2.0,0.0,0.0,1700.0,48.8,0.0,0.0,-2.0
11257,5145.0,1.0,0.0,160000.0,3000.0,0.0,0.0,0.0,3104.0,1.0,0.0,0.0,5014.0,93680.95000000001,3251.0,36.0,0.0,5187.0,0.0
11258,7408.0,1.0,0.0,180000.0,6248.400000000001,0.0,1.0,0.0,6000.0,1.0,0.0,0.0,4900.0,93680.95000000001,6299.450000000001,30.0,0.0,7000.0,0.0
11259,2100.0,1.0,0.0,80000.0,2000.0,0.0,1.0,0.0,2000.0,1.0,0.0,0.0,2000.0,46099.0,2000.0,30.0,0.0,3000.0,0.0
11260,0.0,1.0,0.0,70000.0,1666.0,0.6000000000000001,1.0,0.6000000000000001,2079.0,0.0,0.0,0.6000000000000001,0.0,70275.0,1505.0,35.0,0.0,2001.0,0.6000000000000001
11261,7408.0,1.0,0.6000000000000001,320000.0,6248.400000000001,0.6000000000000001,0.0,0.6000000000000001,6344.5,0.0,0.6000000000000001,0.6000000000000001,7021.200000000001,93680.95000000001,0.0,48.0,0.0,7517.75,0.6000000000000001
11262,0.0,0.0,-2.0,340000.0,0.0,-2.0,1.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,37.0,1.0,0.0,-2.0
11263,7408.0,0.0,-1.0,230000.0,6248.400000000001,0.0,0.0,-1.0,6344.5,1.0,0.0,-1.0,7021.200000000001,11666.0,408.0,28.0,0.0,7517.75,-1.0
11264,7408.0,0.0,0.0,50000.0,1000.0,0.0,0.0,0.0,5000.0,1.0,0.0,0.0,3000.0,20274.0,869.0,46.0,1.0,1408.0,-1.0
11265,3000.0,0.0,0.0,140000.0,2000.0,0.0,1.0,0.0,2150.0,0.0,0.0,0.0,2400.0,61422.0,2050.0,48.8,0.0,2200.0,0.0
11266,0.0,0.0,-2.0,180000.0,0.0,-2.0,1.0,-2.0,0.0,1.0,-2.0,-2.0,0.0,0.0,0.0,40.0,0.0,0.0,-2.0
11267,3900.0,0.0,0.6000000000000001,90000.0,0.0,0.6000000000000001,0.0,0.6000000000000001,0.0,0.0,0.6000000000000001,0.6000000000000001,6800.0,86671.0,6299.450000000001,48.8,1.0,0.0,0.6000000000000001
11268,2000.0,1.0,0.0,20000.0,624.0,0.6000000000000001,1.0,0.0,600.0,1.0,0.0,0.0,4300.0,15784.0,800.0,23.0,0.0,1500.0,0.0
11269,6781.0,0.0,0.0,190000.0,6248.400000000001,0.0,0.0,0.0,6344.5,0.0,0.0,0.0,6744.0,93680.95000000001,6299.450000000001,34.0,0.0,7071.0,0.0
11270,2000.0,0.0,0.0,80000.0,2000.0,0.0,1.0,0.0,2000.0,1.0,0.0,0.0,2000.0,53158.0,2000.0,25.0,1.0,5000.0,0.0
11271,780.0,0.0,-1.0,70000.0,780.0,-1.0,1.0,0.6000000000000001,0.0,0.0,-1.0,-1.0,390.0,390.0,0.0,40.0,1.0,0.0,-1.0
11272,7408.0,1.0,-1.0,354000.0,6248.400000000001,0.0,0.0,-1.0,6344.5,0.0,0.6000000000000001,-2.0,38.0,-34041.0,58.0,40.0,0.0,2.0,-1.0
11273,7408.0,0.0,-1.0,80000.0,2210.0,-1.0,1.0,-1.0,390.0,0.0,-1.0,-1.0,4401.0,1125.0,1150.0,36.0,1.0,1125.0,-1.0
11274,4004.0,0.0,-1.0,354000.0,6248.400000000001,0.0,0.0,0.0,6344.5,0.0,0.0,0.0,7021.200000000001,21264.0,6299.450000000001,48.8,0.0,5002.0,0.0
11275,0.0,0.0,-1.0,100000.0,6248.400000000001,0.6000000000000001,0.0,-1.0,6344.5,1.0,0.0,0.6000000000000001,0.0,1991.0,3500.0,33.0,0.0,1991.0,-2.0
11276,2410.0,0.0,-1.0,180000.0,1483.0,-1.0,1.0,-1.0,2181.0,0.0,-1.0,-1.0,2392.0,2057.0,2161.0,26.0,1.0,2057.0,-1.0
11277,6818.0,1.0,-2.0,320000.0,2029.0,-2.0,0.0,-2.0,1332.0,0.0,-2.0,-2.0,2975.0,13482.0,888.0,44.0,0.0,7517.75,-2.0
11278,599.0,1.0,-1.0,200000.0,0.0,0.0,1.0,-1.0,0.0,1.0,-2.0,-1.0,253.0,0.0,0.0,26.0,0.0,0.0,-1.0
11279,0.0,0.0,0.0,20000.0,1000.0,0.6000000000000001,0.0,0.6000000000000001,1000.0,1.0,0.0,0.0,2000.0,19661.0,2000.0,26.0,0.0,25.0,0.6000000000000001
11280,2000.0,0.0,0.0,50000.0,665.0,0.0,0.0,0.0,505.0,0.0,0.0,0.0,700.0,20803.0,727.0,38.0,1.0,7517.75,0.0
11281,2000.0,0.0,0.0,50000.0,1013.0,0.0,0.0,0.0,939.0,0.0,0.0,0.0,984.0,46716.0,1006.0,48.8,0.0,1400.0,0.0
11282,0.0,1.0,0.0,180000.0,4738.0,0.6000000000000001,1.0,0.0,4661.0,1.0,0.0,0.0,5000.0,93680.95000000001,4915.0,26.0,0.0,5000.0,0.6000000000000001
11283,3000.0,0.0,0.6000000000000001,30000.0,0.0,0.6000000000000001,1.0,0.6000000000000001,700.0,1.0,0.0,0.6000000000000001,800.0,17923.0,1000.0,29.0,0.0,1000.0,0.6000000000000001
11284,6911.0,0.0,0.0,260000.0,5176.0,0.0,1.0,0.0,5700.0,1.0,0.0,0.0,6756.0,93680.95000000001,5200.0,29.0,1.0,7514.0,0.0
11285,1500.0,1.0,0.0,290000.0,2000.0,0.0,1.0,0.0,3365.0,1.0,0.0,0.0,5000.0,7964.0,1463.0,34.0,0.0,2016.0,0.0
11286,1193.0,0.0,0.0,20000.0,2399.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2402.0,12207.0,5000.0,23.0,1.0,1207.0,0.0
11287,0.0,0.0,0.0,50000.0,3023.0,0.6000000000000001,1.0,0.6000000000000001,4000.0,0.0,0.0,0.6000000000000001,0.0,15377.0,5000.0,28.0,1.0,5000.0,0.6000000000000001
11288,1400.0,0.0,0.0,70000.0,947.0,0.0,0.0,0.0,986.0,1.0,0.0,0.0,915.0,25059.0,952.0,25.0,1.0,1415.0,0.0
11289,3744.0,0.0,-2.0,180000.0,9.0,0.0,1.0,0.6000000000000001,990.0,0.0,-2.0,0.6000000000000001,2911.0,6566.0,1080.0,41.0,0.0,0.0,0.0
11290,3500.0,0.0,0.0,80000.0,1882.0,0.0,1.0,0.0,457.0,1.0,0.0,0.0,2784.0,77025.0,1000.0,24.0,1.0,4000.0,0.0
11291,4103.0,1.0,0.0,300000.0,1200.0,0.0,0.0,0.0,6344.5,1.0,0.0,0.0,600.0,31180.0,2500.0,25.0,0.0,1427.0,0.0
11292,6329.0,0.0,0.0,130000.0,2211.0,0.0,1.0,0.0,2350.0,0.0,0.0,0.0,5701.0,93680.95000000001,6299.450000000001,43.0,1.0,5472.0,0.0
11293,6699.0,1.0,-2.0,354000.0,0.0,0.6000000000000001,0.0,-1.0,0.0,1.0,-2.0,-2.0,0.0,0.0,0.0,33.0,0.0,0.0,-1.0
11294,3000.0,0.0,0.0,140000.0,1400.0,0.0,1.0,0.0,2000.0,0.0,0.0,0.0,7021.200000000001,41284.0,1660.0,32.0,0.0,3000.0,0.0
11295,1260.0,1.0,-1.0,180000.0,1100.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1000.0,325.0,0.0,48.0,0.0,325.0,-1.0
11296,1931.0,0.0,0.0,40000.0,1489.0,0.0,0.0,0.0,1505.0,1.0,0.0,0.0,1458.0,37987.0,1510.0,31.0,1.0,1888.0,0.0
11297,7408.0,0.0,-2.0,354000.0,0.0,-2.0,1.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,27.0,1.0,0.0,-2.0
11298,390.0,1.0,0.0,20000.0,0.0,-1.0,1.0,-1.0,5485.0,1.0,-1.0,-1.0,1052.0,390.0,2030.0,24.0,0.0,390.0,-1.0
11299,0.0,1.0,0.0,30000.0,524.0,0.6000000000000001,1.0,0.0,598.0,1.0,0.0,0.0,7021.200000000001,31889.0,6284.0,21.0,0.0,2326.0,0.6000000000000001
11300,0.0,0.0,0.0,50000.0,1000.0,0.6000000000000001,0.0,0.0,676.0,1.0,0.0,0.0,1500.0,19918.0,2000.0,25.0,1.0,2000.0,0.6000000000000001
11301,325.0,0.0,-1.0,160000.0,475.0,-1.0,0.0,-1.0,625.0,1.0,-1.0,0.0,0.0,650.0,650.0,44.0,0.0,650.0,-1.0
11302,2000.0,1.0,-2.0,110000.0,0.0,-2.0,1.0,-2.0,0.0,1.0,-2.0,-2.0,0.0,-18.0,0.0,29.0,0.0,0.0,-2.0
11303,390.0,1.0,-1.0,354000.0,389.0,-1.0,0.0,-1.0,780.0,0.0,-1.0,-1.0,390.0,390.0,992.0,33.0,0.0,390.0,-1.0
11304,7408.0,0.0,0.0,200000.0,5003.0,0.0,0.0,0.0,6344.5,0.0,0.0,0.0,5000.0,93680.95000000001,6299.450000000001,41.0,1.0,7004.0,0.0
11305,2000.0,0.0,0.6000000000000001,20000.0,0.0,0.6000000000000001,1.0,0.6000000000000001,1500.0,0.0,0.6000000000000001,0.6000000000000001,1600.0,9382.0,0.0,48.8,1.0,0.0,0.6000000000000001
11306,3000.0,0.0,0.0,170000.0,3000.0,0.0,1.0,0.0,3000.0,1.0,0.0,0.0,3000.0,31776.0,3000.0,37.0,1.0,3000.0,0.0
11307,1400.0,0.0,0.0,30000.0,2310.0,0.0,1.0,0.0,0.0,0.0,0.6000000000000001,0.0,1760.0,25529.0,1033.0,34.0,0.0,1730.0,0.0
11308,0.0,0.0,0.0,60000.0,1100.0,0.6000000000000001,1.0,-1.0,1000.0,1.0,0.0,0.0,1700.0,43457.0,1000.0,23.0,1.0,7517.75,0.6000000000000001
11309,7408.0,1.0,0.6000000000000001,200000.0,0.0,-1.0,1.0,0.6000000000000001,0.0,1.0,0.6000000000000001,0.6000000000000001,7021.200000000001,75635.0,3000.0,30.0,0.0,10.0,-1.0
11310,388.0,0.0,-1.0,354000.0,6248.400000000001,-2.0,1.0,-2.0,4200.0,0.0,0.0,-2.0,388.0,388.0,6299.450000000001,32.0,0.0,388.0,-2.0
11311,7408.0,1.0,0.6000000000000001,180000.0,6248.400000000001,0.6000000000000001,1.0,0.6000000000000001,300.0,1.0,0.6000000000000001,0.6000000000000001,3000.0,93680.95000000001,5300.0,42.0,0.0,6000.0,0.6000000000000001
11312,0.0,0.0,0.0,130000.0,3400.0,0.6000000000000001,1.0,0.0,4000.0,0.0,0.0,0.0,3500.0,93680.95000000001,4000.0,42.0,0.0,4500.0,0.6000000000000001
11313,7408.0,0.0,0.0,300000.0,0.0,0.0,1.0,-1.0,908.0,1.0,0.0,-1.0,7021.200000000001,2615.0,0.0,26.0,1.0,2615.0,-1.0
11314,7408.0,0.0,0.0,354000.0,6248.400000000001,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,7021.200000000001,93680.95000000001,4771.0,45.0,1.0,7517.75,0.0
11315,7000.0,0.0,0.0,150000.0,5000.0,0.0,0.0,0.0,2000.0,1.0,0.0,0.0,3000.0,35726.0,6299.450000000001,32.0,1.0,3000.0,0.0
11316,0.0,0.0,0.6000000000000001,50000.0,0.0,0.6000000000000001,0.0,0.0,6344.5,0.0,0.6000000000000001,0.0,7021.200000000001,93680.95000000001,0.0,44.0,1.0,6300.0,0.6000000000000001
11317,1809.0,1.0,-2.0,100000.0,0.0,-1.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,41800.0,0.0,25.0,0.0,2301.0,0.0
11318,4400.0,1.0,0.0,120000.0,4200.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,4200.0,93680.95000000001,6299.450000000001,48.8,0.0,7517.75,0.0
11319,3000.0,0.0,0.6000000000000001,100000.0,0.0,0.0,0.0,0.0,2472.0,0.0,0.0,0.0,5163.0,58156.0,2358.0,42.0,1.0,2688.0,0.0
11320,7408.0,1.0,0.0,30000.0,1000.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,1232.0,27731.0,0.0,25.0,0.0,2000.0,-1.0
11321,0.0,1.0,-1.0,240000.0,6248.400000000001,0.6000000000000001,0.0,-2.0,920.0,1.0,0.0,-2.0,0.0,0.0,920.0,35.0,0.0,0.0,-2.0
11322,1470.0,1.0,0.0,30000.0,384.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1400.0,26249.0,1000.0,23.0,0.0,1889.0,0.0
11323,4113.0,1.0,0.6000000000000001,110000.0,0.0,0.0,1.0,0.0,1999.0,1.0,0.0,0.0,4005.0,85362.0,1500.0,27.0,0.0,3500.0,0.0
11324,3175.0,0.0,0.0,30000.0,2000.0,0.6000000000000001,1.0,0.6000000000000001,0.0,0.0,0.6000000000000001,0.0,1317.0,17697.0,2000.0,29.0,1.0,0.0,0.6000000000000001
11325,7408.0,1.0,0.0,280000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1640.0,93680.95000000001,0.0,33.0,0.0,4743.0,0.0
11326,2000.0,0.0,0.0,80000.0,1100.0,0.0,1.0,0.0,1100.0,1.0,0.0,0.0,2000.0,35074.0,1000.0,29.0,1.0,2000.0,0.0
11327,3749.0,0.0,0.0,50000.0,2000.0,0.0,0.0,0.0,2000.0,1.0,0.0,0.0,2000.0,47360.0,2069.0,27.0,1.0,2500.0,0.0
11328,7408.0,0.0,0.0,250000.0,6000.0,0.0,1.0,0.0,5000.0,0.0,0.0,0.0,7021.200000000001,39711.0,6000.0,35.0,1.0,7517.75,0.0
11329,2659.0,0.0,-1.0,354000.0,6248.400000000001,0.0,0.0,0.0,6205.0,0.0,0.0,-1.0,6333.0,24801.0,5506.0,40.0,1.0,2090.0,0.0
11330,3937.0,0.0,-2.0,230000.0,6248.400000000001,-2.0,1.0,-2.0,3632.0,1.0,-2.0,-2.0,3612.0,6164.0,4906.0,31.0,1.0,6164.0,-2.0
11331,6006.0,0.0,0.0,210000.0,4392.0,0.0,1.0,0.0,4000.0,0.0,0.0,0.0,7021.200000000001,93680.95000000001,4000.0,30.0,1.0,5005.0,0.0
11332,7408.0,1.0,0.0,354000.0,6248.400000000001,0.0,1.0,0.0,6344.5,1.0,0.0,0.0,7021.200000000001,93680.95000000001,6299.450000000001,32.0,0.0,7517.75,0.0
11333,600.0,0.0,-1.0,100000.0,2030.0,-1.0,1.0,-1.0,1152.0,1.0,-1.0,-1.0,660.0,0.0,3170.0,39.0,0.0,0.0,-1.0
11334,6694.0,1.0,-1.0,130000.0,5087.0,0.6000000000000001,0.0,0.6000000000000001,2490.0,1.0,-1.0,0.6000000000000001,0.0,888.0,3103.0,26.0,0.0,0.0,-1.0
11335,0.0,0.0,-2.0,354000.0,0.0,-2.0,1.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,39.0,1.0,0.0,-2.0
11336,1269.0,0.0,0.6000000000000001,30000.0,1.0,0.6000000000000001,0.0,0.0,1.0,1.0,0.6000000000000001,0.0,2881.0,17725.0,632.0,26.0,1.0,3286.0,0.0
11337,1275.0,0.0,-1.0,10000.0,0.0,0.0,1.0,-1.0,0.0,1.0,-1.0,-1.0,399.0,381.0,780.0,42.0,0.0,381.0,0.0
11338,0.0,0.0,-1.0,160000.0,0.0,0.6000000000000001,1.0,-1.0,491.0,0.0,-1.0,-1.0,1210.0,2647.0,1886.0,48.8,1.0,2649.0,-2.0
11339,3454.0,1.0,-1.0,280000.0,659.0,-1.0,1.0,-1.0,423.0,1.0,-1.0,-1.0,2703.0,4132.0,3297.0,29.0,0.0,4170.0,-1.0
11340,1250.0,1.0,-2.0,230000.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,0.0,0.0,6182.0,0.0,35.0,0.0,1000.0,0.0
11341,7408.0,1.0,-1.0,150000.0,6248.400000000001,0.6000000000000001,0.0,0.6000000000000001,411.0,0.0,-1.0,-1.0,2145.0,819.0,6299.450000000001,30.0,0.0,0.0,-1.0
11342,1027.0,0.0,-1.0,290000.0,1497.0,-1.0,0.0,0.0,2277.0,0.0,-1.0,0.0,1000.0,3164.0,1887.0,48.8,1.0,1000.0,0.0
11343,0.0,0.0,-2.0,150000.0,0.0,-1.0,0.0,-2.0,0.0,1.0,-2.0,-2.0,0.0,0.0,0.0,36.0,1.0,0.0,-1.0
11344,6241.0,0.0,0.0,150000.0,4500.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4400.0,93680.95000000001,6299.450000000001,27.0,1.0,5000.0,0.0
11345,7408.0,0.0,0.0,354000.0,6248.400000000001,0.0,0.0,0.0,6344.5,0.0,0.0,0.0,7021.200000000001,93680.95000000001,6299.450000000001,38.0,0.0,7517.75,0.0
11346,7408.0,0.0,-2.0,230000.0,0.0,-1.0,1.0,0.0,716.0,0.0,-1.0,0.0,0.0,33151.0,469.0,48.0,0.0,7517.75,-1.0
11348,5170.0,0.0,-1.0,20000.0,700.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0
11349,2036.0,0.0,0.0,50000.0,712.0,0.0,1.0,0.0,582.0,0.0,0.0,0.0,3991.0,27762.0,715.0,48.8,1.0,1243.0,0.0
11350,5000.0,1.0,0.0,70000.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,0.0,12.0,28346.0,0.0,28.0,0.0,4000.0,0.0
11351,7408.0,0.0,0.0,240000.0,5000.0,0.6000000000000001,0.0,0.6000000000000001,5000.0,0.0,0.0,0.0,4500.0,93680.95000000001,5000.0,32.0,1.0,0.0,0.6000000000000001
11352,4411.0,0.0,-1.0,140000.0,3943.0,-1.0,1.0,-1.0,0.0,0.0,-1.0,-1.0,5241.0,3957.0,3933.0,37.0,0.0,3957.0,-1.0
11353,157.0,1.0,-1.0,70000.0,157.0,-1.0,1.0,-1.0,507.0,1.0,-1.0,-1.0,157.0,157.0,307.0,27.0,0.0,157.0,-1.0
11354,3768.0,0.0,0.6000000000000001,40000.0,3081.0,0.0,1.0,0.6000000000000001,0.0,0.0,0.6000000000000001,0.6000000000000001,0.0,38072.0,1600.0,39.0,0.0,1400.0,0.0
11355,0.0,1.0,-2.0,354000.0,0.0,0.6000000000000001,1.0,-2.0,0.0,1.0,-2.0,-2.0,0.0,0.0,0.0,31.0,0.0,0.0,-2.0
11356,5000.0,0.0,0.0,50000.0,2000.0,0.0,0.0,0.6000000000000001,300.0,1.0,0.0,0.6000000000000001,0.0,44694.0,6000.0,25.0,0.0,2000.0,0.0
11357,1710.0,0.0,0.0,50000.0,600.0,0.0,1.0,0.0,1900.0,0.0,0.0,0.0,754.0,25967.0,800.0,36.0,0.0,7517.75,-1.0
11358,7408.0,1.0,0.0,200000.0,60.0,-2.0,1.0,-1.0,6344.5,1.0,-1.0,-1.0,7021.200000000001,20426.0,6299.450000000001,47.0,0.0,7517.75,-1.0
11359,0.0,0.0,-2.0,200000.0,0.0,-1.0,1.0,-1.0,6344.5,1.0,-2.0,-1.0,2220.0,780.0,0.0,29.0,1.0,780.0,-1.0
11360,0.0,1.0,-2.0,120000.0,0.0,-2.0,1.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,34.0,0.0,0.0,-2.0
