PAY_AMT6,PAY_0,x1_graduate school,PAY_AMT1,x1_university,PAY_5,PAY_6,PAY_AMT3,x2_married,PAY_AMT2,LIMIT_BAL,PAY_AMT5,PAY_2,PAY_4,x0_male,PAY_AMT4,PAY_3,BILL_AMT2,BILL_AMT4
6344.5,0.6000000000000001,0.0,0.0,1.0,-1.0,0.6000000000000001,0.0,0.0,0.0,310000.0,0.0,0.6000000000000001,0.6000000000000001,1.0,6248.400000000001,0.6000000000000001,400.0,400.0
0.0,0.0,0.0,7408.0,1.0,0.0,-2.0,3749.0,0.0,3173.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,99598.85,84891.20000000001
1307.0,0.6000000000000001,1.0,4756.0,0.0,0.0,0.0,1500.0,1.0,3600.0,140000.0,1318.0,0.0,0.0,1.0,1300.0,0.0,98337.0,39760.0
6344.5,-2.0,0.0,0.0,1.0,-2.0,-2.0,0.0,0.0,0.0,150000.0,0.0,-2.0,-2.0,0.0,6248.400000000001,-2.0,-19.0,-19.0
198.0,-2.0,1.0,188.0,0.0,-2.0,-2.0,198.0,0.0,188.0,260000.0,1825.0,-2.0,-2.0,1.0,217.0,-2.0,188.0,198.0
6344.5,0.6000000000000001,1.0,3100.0,0.0,0.0,0.0,4000.0,1.0,4000.0,100000.0,5000.0,0.0,0.0,1.0,3500.0,0.0,85195.0,84891.20000000001
0.0,0.0,1.0,5800.0,0.0,-1.0,0.0,4375.0,0.0,6000.0,100000.0,3000.0,0.0,0.0,0.0,6248.400000000001,0.0,9089.0,16158.0
6344.5,0.0,1.0,7408.0,0.0,0.0,0.0,7021.200000000001,0.0,7517.75,354000.0,6299.450000000001,0.0,0.0,1.0,6248.400000000001,0.0,99598.85,84891.20000000001
3200.0,0.6000000000000001,1.0,4000.0,0.0,0.6000000000000001,0.0,3000.0,1.0,3200.0,100000.0,5000.0,0.6000000000000001,0.6000000000000001,1.0,0.0,0.6000000000000001,74645.0,77224.0
1908.0,0.0,1.0,3649.0,0.0,0.0,0.0,2205.0,0.0,2502.0,80000.0,1800.0,0.0,0.0,1.0,1702.0,0.0,75429.0,56023.0
2000.0,0.0,0.0,2000.0,1.0,0.0,0.0,1401.0,1.0,1524.0,30000.0,1000.0,0.0,0.0,0.0,917.0,0.0,27932.0,28351.0
707.0,0.0,0.0,2026.0,0.0,0.0,0.0,1000.0,1.0,2021.0,50000.0,1000.0,0.0,0.0,1.0,1001.0,0.0,35215.0,18891.0
619.0,0.0,1.0,7408.0,0.0,0.0,0.0,0.0,0.0,600.0,120000.0,599.0,0.0,0.6000000000000001,1.0,595.0,0.6000000000000001,16571.0,16043.0
6344.5,0.0,0.0,2677.0,1.0,0.0,0.0,1850.0,0.0,3341.0,80000.0,933.0,0.0,0.0,0.0,1499.0,0.0,78363.0,72525.0
1744.0,0.0,1.0,5070.0,0.0,0.0,0.0,2019.0,0.0,4019.0,354000.0,2096.0,0.0,0.0,1.0,2120.0,0.0,95096.0,75631.0
585.0,-2.0,1.0,7408.0,0.0,-2.0,-2.0,1695.0,1.0,1979.0,300000.0,600.0,-2.0,-2.0,0.0,249.0,-2.0,22187.0,1687.0
416.0,0.0,0.0,5000.0,1.0,0.0,0.0,500.0,0.0,3340.0,180000.0,1000.0,0.0,0.0,1.0,1000.0,0.0,99598.85,10045.0
3200.0,-1.0,1.0,1939.0,0.0,0.0,0.0,7021.200000000001,0.0,1500.0,30000.0,2000.0,-1.0,0.0,0.0,1000.0,0.6000000000000001,16579.0,25032.0
3550.0,0.6000000000000001,1.0,0.0,0.0,0.0,0.0,3300.0,0.0,5000.0,140000.0,3500.0,0.6000000000000001,0.0,0.0,3500.0,0.0,84546.0,84891.20000000001
0.0,0.0,0.0,1500.0,1.0,-2.0,-1.0,0.0,0.0,0.0,120000.0,4800.0,0.0,-2.0,0.0,0.0,0.0,6190.0,0.0
1139.0,0.6000000000000001,0.0,0.0,1.0,0.6000000000000001,0.6000000000000001,0.0,0.0,3600.0,30000.0,0.0,0.6000000000000001,0.6000000000000001,0.0,2524.0,0.6000000000000001,25608.0,28000.0
6344.5,0.0,1.0,7408.0,0.0,0.0,0.0,7021.200000000001,0.0,7517.75,354000.0,6299.450000000001,0.0,0.0,1.0,6248.400000000001,0.0,99598.85,84891.20000000001
2420.0,-2.0,0.0,319.0,1.0,-2.0,-2.0,319.0,1.0,7517.75,220000.0,319.0,-2.0,-2.0,0.0,319.0,-2.0,319.0,319.0
6344.5,0.6000000000000001,1.0,0.0,0.0,0.0,0.6000000000000001,2000.0,0.0,3000.0,90000.0,0.0,0.6000000000000001,0.0,0.0,3000.0,0.0,3095.0,6649.0
3000.0,-2.0,0.0,358.0,1.0,-2.0,-2.0,219.0,0.0,285.0,230000.0,142.0,-2.0,-2.0,0.0,416.0,-2.0,358.0,219.0
5536.0,0.0,1.0,6317.0,0.0,0.0,0.0,2015.0,0.0,5516.0,230000.0,2019.0,0.0,0.0,1.0,2014.0,0.0,99598.85,21433.0
6344.5,-2.0,0.0,7408.0,1.0,-2.0,-2.0,7021.200000000001,1.0,7517.75,290000.0,5010.0,-2.0,-2.0,1.0,6248.400000000001,-2.0,99598.85,84891.20000000001
1000.0,0.0,0.0,5000.0,1.0,-1.0,0.0,0.0,1.0,0.0,180000.0,1548.0,0.0,-2.0,0.0,6248.400000000001,0.0,25600.0,0.0
0.0,0.0,0.0,2000.0,1.0,0.0,0.0,0.0,0.0,2000.0,20000.0,1000.0,0.0,0.6000000000000001,1.0,680.0,0.0,9063.0,10440.0
6344.5,-2.0,1.0,5352.0,0.0,-2.0,-2.0,7021.200000000001,1.0,1022.0,354000.0,5044.0,-2.0,-2.0,0.0,6248.400000000001,-2.0,5320.0,7173.0
6344.5,0.0,0.0,7408.0,1.0,0.0,0.0,7021.200000000001,1.0,7517.75,354000.0,6299.450000000001,0.0,0.0,0.0,6248.400000000001,0.0,99598.85,84891.20000000001
0.0,-1.0,0.0,499.0,1.0,-1.0,-1.0,499.0,1.0,499.0,120000.0,1148.0,-1.0,-1.0,0.0,499.0,-1.0,499.0,499.0
3129.0,-2.0,1.0,4114.0,0.0,-2.0,-2.0,6286.0,1.0,2566.0,230000.0,989.0,-2.0,-2.0,1.0,394.0,-2.0,4106.0,6245.0
1269.0,0.0,1.0,3817.0,0.0,-1.0,-1.0,7021.200000000001,0.0,1000.0,310000.0,6299.450000000001,0.0,-1.0,0.0,6248.400000000001,0.0,23506.0,13775.0
4000.0,-1.0,1.0,4000.0,0.0,0.0,0.0,1000.0,0.0,7517.75,160000.0,178.0,0.0,0.0,0.0,1000.0,-1.0,4673.0,10023.0
5000.0,0.0,0.0,5404.0,0.0,0.0,0.0,5000.0,1.0,5854.0,200000.0,4600.0,0.0,0.0,1.0,5000.0,0.0,99598.85,84891.20000000001
6240.0,0.0,0.0,7408.0,1.0,0.0,0.0,7021.200000000001,0.0,7517.75,260000.0,6299.450000000001,0.0,0.0,0.0,6248.400000000001,0.0,99598.85,84891.20000000001
2822.0,-1.0,0.0,169.0,1.0,0.0,0.0,7021.200000000001,1.0,497.0,210000.0,2000.0,-1.0,-1.0,1.0,170.0,-1.0,169.0,15433.0
1250.0,-1.0,0.0,7408.0,1.0,-1.0,-2.0,3302.0,0.0,0.0,290000.0,0.0,-1.0,-1.0,0.0,0.0,0.6000000000000001,8025.0,3264.0
5391.0,0.6000000000000001,0.0,7408.0,1.0,0.0,0.0,5166.0,0.0,402.0,180000.0,5030.0,0.6000000000000001,0.0,0.0,5000.0,0.6000000000000001,99598.85,84891.20000000001
0.0,-1.0,0.0,2000.0,1.0,0.6000000000000001,-2.0,0.0,0.0,1371.0,150000.0,0.0,-1.0,0.6000000000000001,1.0,0.0,-1.0,167.0,1200.0
0.0,0.0,0.0,2000.0,0.0,0.0,0.0,2342.0,0.0,1000.0,70000.0,0.0,0.0,-1.0,0.0,48.0,0.0,10242.0,2342.0
700.0,0.6000000000000001,1.0,0.0,0.0,0.0,0.0,1410.0,0.0,2354.0,50000.0,4900.0,0.6000000000000001,0.0,1.0,1500.0,0.0,48878.0,29506.0
3417.0,-1.0,1.0,730.0,0.0,0.0,0.0,7021.200000000001,0.0,2472.0,320000.0,237.0,-1.0,-1.0,0.0,0.0,-1.0,729.0,12360.0
574.0,0.0,0.0,4000.0,1.0,0.6000000000000001,0.6000000000000001,6000.0,0.0,5000.0,190000.0,6299.450000000001,0.0,0.6000000000000001,1.0,0.0,0.0,81523.0,84891.20000000001
0.0,0.0,0.0,1406.0,1.0,0.0,0.0,0.0,0.0,1400.0,20000.0,0.0,0.0,0.0,1.0,0.0,0.0,16166.0,16760.0
713.0,0.0,0.0,2012.0,1.0,0.0,0.0,2290.0,0.0,2000.0,130000.0,4078.0,0.0,0.0,0.0,1005.0,0.0,14867.0,9788.0
6344.5,-1.0,0.0,7408.0,1.0,0.0,-1.0,7021.200000000001,1.0,7517.75,150000.0,6299.450000000001,0.0,0.0,0.0,6248.400000000001,0.0,58266.0,24053.0
0.0,-2.0,0.0,2500.0,1.0,-2.0,-2.0,0.0,1.0,5300.0,250000.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,37494.0,0.0
0.0,-1.0,1.0,1734.0,0.0,-2.0,-2.0,0.0,1.0,0.0,300000.0,0.0,-1.0,-2.0,1.0,0.0,-1.0,1734.0,0.0
1500.0,0.0,0.0,1500.0,0.0,0.0,0.0,1500.0,1.0,1450.0,30000.0,1500.0,0.0,0.0,0.0,1500.0,0.0,26496.0,26209.0
6344.5,-1.0,1.0,570.0,0.0,-1.0,-1.0,1546.0,1.0,0.0,170000.0,4769.0,-1.0,-1.0,1.0,4981.0,-1.0,570.0,1546.0
0.0,0.0,0.0,5000.0,1.0,0.6000000000000001,0.6000000000000001,0.0,0.0,7517.75,60000.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.6000000000000001,48590.0,57663.0
407.0,0.6000000000000001,1.0,4535.0,0.0,0.0,0.0,6264.0,0.0,0.0,230000.0,0.0,-1.0,-1.0,0.0,128.0,-1.0,4532.0,6264.0
1000.0,0.0,1.0,4000.0,0.0,0.0,0.0,2000.0,0.0,3002.0,260000.0,2464.0,0.0,0.0,0.0,2000.0,0.0,66283.0,54725.0
6344.5,0.0,1.0,7408.0,0.0,0.0,0.0,7021.200000000001,0.0,7517.75,354000.0,6299.450000000001,0.0,0.0,1.0,6248.400000000001,0.0,99598.85,84891.20000000001
6344.5,0.0,1.0,5000.0,0.0,0.0,0.0,5000.0,1.0,6781.0,260000.0,6299.450000000001,0.0,0.0,1.0,6248.400000000001,0.0,25791.0,35784.0
316.0,-1.0,0.0,316.0,1.0,0.0,0.0,2000.0,1.0,7517.75,300000.0,2000.0,-1.0,0.0,0.0,2690.0,-1.0,316.0,15257.0
2000.0,0.6000000000000001,0.0,5000.0,1.0,0.0,0.0,3900.0,0.0,0.0,100000.0,1800.0,0.6000000000000001,0.0,0.0,1801.0,0.6000000000000001,99598.85,84891.20000000001
0.0,0.0,0.0,7053.0,1.0,-2.0,-2.0,0.0,1.0,6520.0,240000.0,0.0,0.0,0.0,0.0,0.0,0.0,99598.85,0.0
5616.0,-1.0,0.0,7408.0,1.0,0.0,0.0,7021.200000000001,1.0,7517.75,280000.0,6299.450000000001,0.0,0.0,0.0,5866.0,0.0,99598.85,84891.20000000001
1188.0,0.0,0.0,1481.0,0.0,-1.0,-1.0,798.0,0.0,798.0,20000.0,408.0,0.0,-1.0,1.0,798.0,-1.0,3271.0,798.0
1000.0,-1.0,0.0,1600.0,1.0,0.0,0.0,1000.0,0.0,1500.0,30000.0,1000.0,0.0,0.0,1.0,1000.0,0.0,28672.0,30271.0
6344.5,0.0,0.0,7200.0,1.0,0.0,0.0,2510.0,1.0,3348.0,230000.0,3500.0,0.0,0.0,1.0,5000.0,0.0,99598.85,84891.20000000001
100.0,0.0,1.0,1544.0,0.0,0.0,0.6000000000000001,0.0,0.0,1000.0,50000.0,0.0,0.0,0.0,0.0,3361.0,0.0,32703.0,6699.0
3500.0,0.6000000000000001,1.0,1000.0,0.0,0.6000000000000001,0.6000000000000001,1700.0,1.0,3000.0,80000.0,0.0,0.6000000000000001,0.6000000000000001,1.0,1600.0,0.6000000000000001,40551.0,43296.0
380.0,0.6000000000000001,0.0,776.0,1.0,-1.0,-1.0,380.0,1.0,1172.0,160000.0,1172.0,-1.0,-1.0,0.0,776.0,-1.0,776.0,380.0
5000.0,0.0,0.0,7408.0,1.0,0.0,0.0,7000.0,1.0,6500.0,170000.0,5000.0,0.0,0.0,0.0,5000.0,0.0,99598.85,84891.20000000001
5316.0,0.0,1.0,5700.0,0.0,0.0,0.0,7021.200000000001,0.0,6000.0,200000.0,5400.0,0.0,0.0,1.0,5421.0,0.0,99598.85,84891.20000000001
1100.0,0.0,1.0,2180.0,0.0,0.0,0.0,1300.0,0.0,1400.0,20000.0,680.0,0.0,0.0,1.0,1000.0,0.0,17905.0,19682.0
0.0,0.0,1.0,7408.0,0.0,0.0,0.0,2000.0,0.0,4000.0,80000.0,2500.0,0.0,0.0,1.0,3000.0,0.0,63342.0,41484.0
6344.5,0.6000000000000001,0.0,5041.0,0.0,0.0,0.0,7021.200000000001,0.0,7517.75,200000.0,6299.450000000001,0.0,0.0,1.0,6248.400000000001,0.0,53839.0,26418.0
2000.0,0.0,0.0,2000.0,1.0,0.0,0.0,2047.0,0.0,2124.0,50000.0,1000.0,0.0,0.0,1.0,5618.0,0.0,53689.0,34656.0
6344.5,-1.0,0.0,3933.0,1.0,-1.0,-1.0,3056.0,1.0,0.0,354000.0,3856.0,-1.0,-1.0,1.0,6248.400000000001,-1.0,3914.0,3041.0
2088.0,-1.0,0.0,7408.0,0.0,-1.0,-1.0,7021.200000000001,1.0,7517.75,290000.0,6299.450000000001,0.0,-1.0,0.0,6248.400000000001,0.0,99598.85,16635.0
1500.0,0.0,0.0,2400.0,1.0,0.0,0.0,1000.0,0.0,1000.0,120000.0,1500.0,0.0,0.0,0.0,1500.0,0.6000000000000001,24067.0,24670.0
370.0,0.0,0.0,1500.0,0.0,0.0,0.0,1159.0,0.0,1300.0,30000.0,500.0,0.0,0.0,1.0,350.0,0.0,7369.0,9552.0
0.0,-2.0,0.0,513.0,1.0,-2.0,-2.0,4376.0,0.0,0.0,354000.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,513.0,4376.0
0.0,0.0,0.0,5800.0,1.0,0.0,0.0,600.0,1.0,1000.0,80000.0,1000.0,0.0,0.0,0.0,400.0,0.6000000000000001,81811.0,61467.0
6344.5,-1.0,1.0,7408.0,0.0,-1.0,-1.0,7021.200000000001,1.0,7517.75,354000.0,6299.450000000001,-1.0,-1.0,1.0,6248.400000000001,-1.0,7923.0,15181.0
880.0,-1.0,1.0,880.0,0.0,-1.0,-1.0,880.0,0.0,880.0,120000.0,1030.0,-1.0,-1.0,1.0,880.0,-1.0,880.0,880.0
6344.5,0.0,0.0,2986.0,0.0,-1.0,-1.0,7021.200000000001,0.0,7517.75,240000.0,6299.450000000001,-1.0,-1.0,0.0,6248.400000000001,-1.0,2986.0,84891.20000000001
0.0,0.6000000000000001,1.0,0.0,0.0,-2.0,-2.0,0.0,1.0,0.0,160000.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,0.0,0.0
0.0,-1.0,0.0,7408.0,0.0,0.0,0.0,7021.200000000001,1.0,0.0,80000.0,397.0,-1.0,-1.0,0.0,389.0,-1.0,23190.0,19465.0
5202.0,0.0,1.0,4257.0,0.0,0.0,0.0,7021.200000000001,1.0,4338.0,130000.0,6299.450000000001,0.0,0.0,0.0,1260.0,0.0,27228.0,38637.0
0.0,0.6000000000000001,0.0,0.0,1.0,0.6000000000000001,0.6000000000000001,0.0,1.0,0.0,20000.0,0.0,0.6000000000000001,0.6000000000000001,1.0,0.0,0.6000000000000001,1050.0,1050.0
2067.0,0.0,1.0,2012.0,0.0,-1.0,-1.0,7021.200000000001,0.0,3791.0,220000.0,6299.450000000001,0.0,-1.0,0.0,5850.0,-1.0,4909.0,7982.0
326.0,-1.0,1.0,326.0,0.0,-1.0,-1.0,326.0,0.0,326.0,120000.0,326.0,-1.0,-1.0,0.0,326.0,-1.0,326.0,326.0
975.0,0.6000000000000001,1.0,0.0,0.0,-1.0,-1.0,0.0,1.0,1748.0,210000.0,475.0,-2.0,0.0,1.0,800.0,-1.0,-9.0,1739.0
0.0,-2.0,0.0,1887.0,1.0,-2.0,-2.0,0.0,0.0,0.0,140000.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,1887.0,0.0
0.0,0.6000000000000001,0.0,0.0,1.0,0.0,0.0,1544.0,0.0,1663.0,50000.0,390.0,0.6000000000000001,0.0,0.0,5500.0,0.0,50497.0,14010.0
2811.0,0.0,0.0,2310.0,1.0,0.0,0.0,7021.200000000001,1.0,3518.0,200000.0,514.0,0.0,0.0,0.0,45.0,0.0,3146.0,13390.0
6344.5,0.6000000000000001,0.0,5000.0,1.0,0.6000000000000001,0.6000000000000001,3600.0,0.0,4300.0,100000.0,0.0,0.6000000000000001,0.6000000000000001,0.0,3700.0,0.6000000000000001,93267.0,84891.20000000001
0.0,0.0,0.0,3000.0,1.0,0.0,0.0,1000.0,1.0,2000.0,20000.0,5000.0,0.0,0.0,0.0,2000.0,0.0,5419.0,6840.0
0.0,0.6000000000000001,1.0,0.0,0.0,-2.0,-2.0,0.0,1.0,0.0,200000.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,0.0,0.0
3600.0,0.0,0.0,3400.0,1.0,0.0,0.0,3500.0,1.0,3800.0,160000.0,3500.0,0.0,0.0,1.0,3500.0,0.0,77220.0,80710.0
5000.0,0.0,1.0,5000.0,0.0,0.0,0.0,5000.0,1.0,5000.0,180000.0,3000.0,0.0,0.0,1.0,5000.0,0.0,66114.0,72560.0
861.0,0.6000000000000001,0.0,1300.0,1.0,0.0,0.0,1300.0,0.0,1100.0,20000.0,1698.0,0.6000000000000001,0.0,1.0,649.0,0.6000000000000001,16211.0,17471.0
4800.0,0.0,1.0,5000.0,0.0,0.6000000000000001,0.6000000000000001,0.0,0.0,0.0,30000.0,1300.0,0.0,0.6000000000000001,0.0,2471.0,0.6000000000000001,28970.0,27481.0
790.0,0.6000000000000001,0.0,7408.0,0.0,-2.0,-1.0,0.0,1.0,0.0,160000.0,150.0,-1.0,-2.0,0.0,0.0,-1.0,14121.0,0.0
2000.0,0.0,0.0,2000.0,1.0,0.0,0.0,2000.0,1.0,1000.0,140000.0,1000.0,0.0,0.0,0.0,2000.0,0.0,9787.0,8850.0
6344.5,0.0,0.0,7408.0,1.0,0.0,0.0,7021.200000000001,1.0,7517.75,350000.0,6299.450000000001,0.0,0.0,0.0,6248.400000000001,0.0,99598.85,84891.20000000001
0.0,0.6000000000000001,0.0,2000.0,1.0,-2.0,-2.0,0.0,0.0,0.0,140000.0,0.0,0.6000000000000001,0.6000000000000001,0.0,0.0,0.6000000000000001,3978.0,0.0
1000.0,0.6000000000000001,0.0,3000.0,1.0,0.0,0.0,0.0,1.0,0.0,70000.0,1000.0,0.6000000000000001,0.6000000000000001,0.0,2000.0,0.6000000000000001,71379.0,26547.0
1900.0,0.0,1.0,3000.0,0.0,0.0,0.0,1900.0,0.0,2018.0,60000.0,1500.0,0.0,0.0,1.0,2000.0,0.0,58839.0,38533.0
390.0,-1.0,1.0,5000.0,0.0,-1.0,0.0,390.0,1.0,7517.75,60000.0,0.0,0.0,-1.0,0.0,780.0,-1.0,12840.0,390.0
1186.0,0.0,0.0,3500.0,1.0,-1.0,0.0,1329.0,0.0,0.0,50000.0,1049.0,0.0,0.0,0.0,6248.400000000001,0.6000000000000001,15412.0,13156.0
0.0,0.0,1.0,1536.0,0.0,-1.0,0.6000000000000001,2652.0,1.0,4510.0,310000.0,185.0,0.0,-1.0,1.0,150.0,-1.0,5384.0,2630.0
0.0,-1.0,1.0,0.0,0.0,-2.0,-1.0,0.0,1.0,775.0,210000.0,635.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,0.0
6344.5,0.0,0.0,7408.0,1.0,0.0,-1.0,1200.0,0.0,2170.0,50000.0,6299.450000000001,0.0,0.0,1.0,4000.0,0.0,51310.0,19485.0
1809.0,0.6000000000000001,0.0,0.0,1.0,0.0,0.0,908.0,1.0,0.0,30000.0,1000.0,0.6000000000000001,0.0,1.0,800.0,0.6000000000000001,21696.0,21315.0
649.0,-1.0,0.0,7408.0,1.0,-1.0,-1.0,553.0,0.0,2252.0,160000.0,0.0,-1.0,-1.0,0.0,6248.400000000001,-1.0,40862.0,552.0
3000.0,0.0,0.0,1564.0,0.0,0.0,0.6000000000000001,2000.0,0.0,1589.0,50000.0,0.0,0.0,0.0,0.0,3000.0,0.0,18254.0,16986.0
1800.0,0.0,0.0,4449.0,1.0,0.0,0.0,3524.0,1.0,3555.0,200000.0,2000.0,0.0,0.0,0.0,2300.0,0.0,99598.85,79902.0
0.0,0.6000000000000001,0.0,0.0,1.0,-1.0,-2.0,1000.0,0.0,0.0,50000.0,0.0,-2.0,-1.0,1.0,0.0,-2.0,0.0,1000.0
6344.5,0.6000000000000001,1.0,0.0,0.0,-1.0,0.6000000000000001,1.0,1.0,7517.75,150000.0,0.0,0.6000000000000001,0.0,0.0,696.0,-1.0,14657.0,3601.0
6344.5,0.0,1.0,7408.0,0.0,-1.0,-1.0,5676.0,0.0,7517.75,354000.0,6299.450000000001,0.0,-1.0,1.0,6248.400000000001,0.0,37283.0,5626.0
700.0,0.6000000000000001,0.0,3828.0,1.0,0.6000000000000001,0.0,600.0,1.0,2000.0,50000.0,637.0,0.6000000000000001,0.6000000000000001,0.0,0.0,0.6000000000000001,20543.0,20828.0
2000.0,0.0,1.0,2000.0,0.0,0.0,0.0,2000.0,1.0,2000.0,140000.0,1500.0,0.0,0.0,0.0,1000.0,0.0,24459.0,27728.0
0.0,-2.0,0.0,899.0,1.0,0.0,0.0,7021.200000000001,0.0,0.0,30000.0,2376.0,-1.0,-1.0,1.0,1055.0,-1.0,899.0,28419.0
2000.0,0.0,1.0,1438.0,0.0,0.0,0.0,1000.0,0.0,1300.0,20000.0,1000.0,0.0,0.0,0.0,1000.0,0.0,20038.0,14362.0
5000.0,-1.0,0.0,5011.0,1.0,0.0,0.0,2000.0,0.0,0.0,354000.0,6299.450000000001,-1.0,0.0,1.0,6248.400000000001,0.6000000000000001,29957.0,30267.0
390.0,0.0,0.0,1147.0,0.0,-1.0,-1.0,1000.0,0.0,1169.0,50000.0,390.0,0.0,0.0,1.0,4986.0,0.0,9132.0,8039.0
0.0,-2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,300000.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,0.0,0.0
1900.0,0.0,0.0,3300.0,1.0,0.0,0.0,2000.0,0.0,3300.0,80000.0,2100.0,0.0,0.0,0.0,2200.0,0.0,75873.0,54617.0
6344.5,0.0,1.0,7408.0,0.0,0.0,0.0,5000.0,0.0,5461.0,340000.0,2732.0,0.0,0.0,0.0,5849.0,0.0,99598.85,84891.20000000001
945.0,0.0,0.0,2129.0,0.0,0.0,-1.0,1043.0,1.0,1686.0,100000.0,6299.450000000001,0.0,0.0,1.0,409.0,0.0,32935.0,17246.0
1000.0,0.0,1.0,1528.0,0.0,0.0,0.0,1777.0,1.0,1538.0,230000.0,1500.0,0.0,0.0,0.0,1160.0,0.0,48568.0,34039.0
6344.5,0.0,1.0,7000.0,0.0,0.0,0.0,7021.200000000001,0.0,7517.75,240000.0,5000.0,0.0,0.0,0.0,6248.400000000001,0.0,99598.85,84891.20000000001
0.0,0.0,0.0,7408.0,1.0,0.0,0.0,4537.0,1.0,4520.0,260000.0,6000.0,0.0,0.0,0.0,6248.400000000001,0.0,99598.85,84891.20000000001
0.0,-2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,230000.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,0.0,0.0
0.0,-2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,1.0,499.0,240000.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,-3.0
6344.5,0.6000000000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7517.75,220000.0,6299.450000000001,0.6000000000000001,0.6000000000000001,0.0,6248.400000000001,0.6000000000000001,99598.85,84891.20000000001
3000.0,0.0,0.0,4000.0,1.0,0.0,0.0,3000.0,1.0,3000.0,354000.0,3000.0,0.0,0.0,1.0,3000.0,0.0,58411.0,59452.0
3100.0,0.0,0.0,3300.0,1.0,0.0,0.6000000000000001,2650.0,1.0,3200.0,100000.0,0.0,0.0,0.0,0.0,6248.400000000001,0.0,71667.0,73928.0
6344.5,-1.0,1.0,1510.0,0.0,-1.0,-1.0,7021.200000000001,0.0,3575.0,354000.0,6240.0,-1.0,-1.0,1.0,6248.400000000001,-1.0,401.0,10540.0
478.0,-2.0,0.0,784.0,1.0,-2.0,-2.0,0.0,0.0,611.0,200000.0,150.0,-2.0,-2.0,0.0,0.0,-2.0,784.0,0.0
0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,1.0,2000.0,30000.0,1353.0,0.0,0.6000000000000001,0.0,1500.0,0.0,19083.0,15252.0
0.0,-1.0,0.0,0.0,1.0,0.6000000000000001,0.6000000000000001,1950.0,1.0,0.0,30000.0,390.0,0.6000000000000001,0.6000000000000001,0.0,0.0,0.6000000000000001,309.0,1479.0
0.0,-1.0,1.0,1938.0,0.0,-2.0,-2.0,0.0,1.0,0.0,210000.0,0.0,-1.0,-2.0,0.0,0.0,-1.0,1938.0,0.0
5616.0,-2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,1.0,0.0,320000.0,0.0,-2.0,-2.0,0.0,6248.400000000001,-2.0,0.0,0.0
2000.0,0.0,0.0,3000.0,1.0,0.0,0.6000000000000001,3000.0,1.0,3000.0,16000.0,0.0,0.0,0.0,1.0,3000.0,0.0,24367.0,29521.0
6344.5,-2.0,1.0,7408.0,0.0,-2.0,-2.0,7021.200000000001,1.0,7517.75,320000.0,6299.450000000001,-2.0,-2.0,1.0,2325.0,-2.0,21796.0,9198.0
0.0,-1.0,1.0,2182.0,0.0,-2.0,-2.0,0.0,0.0,0.0,200000.0,0.0,-1.0,-2.0,1.0,0.0,-1.0,2182.0,0.0
647.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.6000000000000001,762.0,0.0,1646.0,30000.0,0.0,0.6000000000000001,0.0,1.0,2000.0,0.0,26860.0,21281.0
1056.0,0.6000000000000001,1.0,0.0,0.0,-2.0,-2.0,7021.200000000001,0.0,20.0,354000.0,6299.450000000001,0.6000000000000001,-2.0,1.0,752.0,0.6000000000000001,9771.0,24683.0
2500.0,-1.0,0.0,4338.0,1.0,-1.0,-1.0,2535.0,1.0,3400.0,354000.0,2652.0,-1.0,-1.0,0.0,3216.0,-1.0,4338.0,2535.0
0.0,0.6000000000000001,0.0,1200.0,1.0,0.6000000000000001,0.6000000000000001,2823.0,1.0,0.0,150000.0,3530.0,0.6000000000000001,0.6000000000000001,0.0,0.0,0.6000000000000001,6565.0,9058.0
953.0,-1.0,0.0,1196.0,1.0,-1.0,0.0,390.0,0.0,2535.0,10000.0,0.0,0.0,-1.0,1.0,6248.400000000001,-1.0,3072.0,390.0
1000.0,-2.0,0.0,5966.0,1.0,0.6000000000000001,0.6000000000000001,0.0,1.0,1201.0,20000.0,0.0,-2.0,0.6000000000000001,1.0,1000.0,0.6000000000000001,1961.0,2790.0
2016.0,-1.0,1.0,5713.0,0.0,-1.0,-1.0,4314.0,0.0,7517.75,340000.0,6299.450000000001,-1.0,-1.0,1.0,6248.400000000001,-1.0,5550.0,4291.0
