,OpenPorchSF,x0_Y,x3_No,GarageArea,YearRemodAdd,TotRmsAbvGrd,x4_SBrkr,x1_2fmCon,x9_BrkTil,x2_2Story,x3_Gd,x9_PConc,x6_CulDSac,x2_1.5Fin,LotFrontage_median,WoodDeckSF,x6_Inside,isNew,x1_Twnhs,FullBath,x5_Grav,LotArea,x12_MnPrv,HalfBath,x12_GdWo,firstFlrSF,x3_Av,hasGarage,Fireplaces,x4_FuseF,BsmtFullBath
265,0.0,1.0,1.0,240.0,14,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,51.0,0.0,1.0,False,0.0,1,0.0,6120.0,0.0,0,0.0,989.0,0.0,True,0.0,0.0,0
266,42.0,1.0,1.0,288.0,9,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,273.6,1.0,False,0.0,1,0.0,13923.6,0.0,0,0.0,1363.0,0.0,True,1.6,0.0,1
267,74.0,1.0,0.0,728.05,0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,86.0,177.0,1.0,True,0.0,2,0.0,11065.0,0.0,1,0.0,1120.0,0.0,True,1.0,0.0,0
268,0.0,1.0,1.0,528.0,56,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,52.0,112.0,1.0,False,0.0,1,0.0,6240.0,1.0,0,0.0,816.0,0.0,True,1.0,0.0,0
269,0.0,1.0,1.0,256.0,55,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,1.0,False,0.0,2,0.0,6000.0,0.0,0,0.0,811.0,0.0,True,0.0,0.0,0
270,0.0,1.0,1.0,352.0,46,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,140.0,1.0,False,0.0,1,0.0,12968.0,0.0,0,0.0,912.0,0.0,True,0.0,0.0,1
271,0.0,1.0,1.0,0.0,56,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,1.0,False,0.0,2,0.0,6000.0,0.0,0,0.0,1008.0,0.0,False,0.0,0.0,0
272,112.0,1.0,1.0,0.0,6,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,55.0,0.0,0.0,False,0.0,1,0.0,8800.0,0.0,0,0.0,792.0,0.0,False,0.0,0.0,0
273,22.0,1.0,1.0,440.0,1,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,78.0,0.0,1.0,True,0.0,2,0.0,9317.0,0.0,0,0.0,1314.0,0.0,True,1.0,0.0,0
274,0.0,1.0,1.0,616.0,22,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,192.0,1.0,False,0.0,2,0.0,12416.0,0.0,0,0.0,1651.0,0.0,True,1.0,0.0,1
275,56.0,1.0,1.0,0.0,0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,90.0,36.0,1.0,True,0.0,1,0.0,13923.6,0.0,0,0.0,1140.0,0.0,False,0.0,0.0,0
276,36.0,1.0,0.0,396.0,58,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,66.0,72.0,1.0,False,0.0,2,0.0,13923.6,0.0,0,0.0,1163.0,0.0,True,1.0,0.0,0
277,60.0,1.0,0.0,728.05,1,8.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,74.0,179.0,1.0,True,0.0,2,0.0,10927.0,0.0,1,0.0,1058.0,1.0,True,1.0,0.0,1
278,102.0,1.0,1.0,676.0,0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,75.0,0.0,1.0,True,0.0,2,0.0,7862.0,0.0,0,0.0,1218.0,0.0,True,0.0,0.0,0
279,0.0,0.0,1.0,0.0,53,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.4,0.0,1.0,False,0.0,2,0.0,12108.0,0.0,0,0.0,1440.0,0.0,False,0.0,1.0,0
280,87.0,1.0,1.0,471.0,13,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,70.0,273.6,1.0,False,0.0,2,0.0,8462.0,0.0,1,0.0,936.0,0.0,True,0.0,0.0,0
281,104.0,1.0,1.0,260.0,0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,False,0.0,1,0.0,6897.0,0.0,1,0.0,1040.0,0.0,True,0.0,0.0,1
282,75.0,1.0,0.0,413.0,9,8.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,70.0,95.0,0.0,False,0.0,2,0.0,11207.0,0.0,1,0.0,802.0,1.0,True,1.0,0.0,1
283,24.0,1.0,0.0,426.0,0,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,58.0,100.0,1.0,True,0.0,2,0.0,13923.6,0.0,1,0.0,664.0,1.0,True,1.0,0.0,1
284,0.0,1.0,0.0,432.0,1,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,False,0.0,1,0.0,5890.0,0.0,0,0.0,816.0,1.0,True,0.0,0.0,0
285,0.0,1.0,1.0,288.0,58,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,0.0,1.0,False,0.0,1,0.0,9600.0,0.0,0,0.0,1032.0,0.0,True,0.0,0.0,0
286,112.0,1.0,1.0,542.0,28,8.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,80.0,273.6,1.0,False,0.0,2,0.0,9600.0,1.0,1,0.0,1692.3000000000002,0.0,True,1.0,0.0,1
287,0.0,1.0,0.0,300.0,37,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,69.0,0.0,1.0,False,0.0,1,0.0,9920.0,0.0,1,0.0,971.0,0.0,True,1.0,0.0,0
288,96.0,1.0,1.0,564.0,7,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,80.0,0.0,1.0,True,0.0,2,0.0,12435.0,0.0,1,0.0,963.0,0.0,True,1.0,0.0,0
289,70.0,1.0,1.0,506.0,15,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,76.0,144.0,0.0,False,0.0,2,0.0,9291.0,0.0,1,0.0,832.0,0.0,True,0.0,0.0,0
290,20.0,1.0,0.0,440.0,1,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,43.0,142.0,1.0,True,0.0,2,0.0,3013.0,0.0,0,0.0,1506.0,0.0,True,1.0,0.0,0
291,0.0,1.0,1.0,528.0,54,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,False,0.0,1,0.0,7227.0,0.0,0,0.0,832.0,0.0,True,0.0,0.0,0
292,39.0,1.0,1.0,528.0,49,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,1.0,False,0.0,1,0.0,10721.0,0.0,0,0.0,1252.0,0.0,True,0.0,0.0,0
293,0.0,1.0,0.0,0.0,11,8.2,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,70.0,0.0,1.0,False,0.0,2,0.0,7082.0,0.0,0,0.0,948.0,0.0,False,0.0,0.0,0
294,53.0,1.0,0.0,482.0,0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,64.0,162.0,1.0,True,0.0,2,0.0,5587.0,0.0,0,0.0,1652.0,0.0,True,1.0,0.0,1
295,24.0,1.0,1.0,240.0,11,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60.0,262.0,1.0,False,0.0,2,0.0,8400.0,0.0,1,0.0,1052.0,0.0,True,1.0,0.0,0
296,0.0,1.0,1.0,0.0,24,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,False,0.0,1,0.0,8780.0,1.0,0,0.0,833.0,0.0,False,0.0,0.0,1
297,0.0,0.0,0.0,189.0,59,6.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,60.0,0.0,0.0,False,0.0,1,0.0,6402.0,0.0,0,1.0,596.0,0.0,True,0.0,0.0,0
298,0.0,1.0,1.0,432.0,42,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,120.0,1.0,False,0.0,1,0.0,10921.0,0.0,0,0.0,960.0,0.0,True,0.0,1.0,1
299,0.0,1.0,1.0,286.0,52,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,1.0,False,0.0,1,0.0,9000.0,0.0,0,1.0,1128.0,0.0,True,0.0,0.0,0
300,0.0,1.0,0.0,296.0,59,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60.0,120.0,1.0,False,0.0,1,0.0,9084.0,1.0,0,0.0,755.0,0.0,True,1.0,0.0,1
301,112.0,1.0,1.0,264.0,6,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,False,0.0,1,0.0,7758.0,0.0,0,0.0,999.0,0.0,True,0.0,0.0,1
303,112.0,1.0,0.0,728.05,4,7.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,70.0,198.0,0.0,True,0.0,2,0.0,13923.6,0.0,0,0.0,1692.3000000000002,0.0,True,1.0,0.0,0
304,44.0,1.0,1.0,540.0,2,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,273.6,0.0,False,0.0,2,0.0,13923.6,0.0,0,0.0,1680.0,0.0,True,1.0,0.0,1
305,33.0,1.0,1.0,541.0,7,8.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,85.0,0.0,1.0,False,0.0,2,0.0,10678.0,0.0,1,0.0,1692.3000000000002,0.0,True,1.0,0.0,0
306,0.0,1.0,0.0,423.0,23,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75.0,245.0,1.0,False,0.0,2,0.0,12508.0,0.0,0,0.0,983.0,0.0,True,0.0,0.0,1
307,82.0,1.0,1.0,462.0,14,8.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,90.4,127.0,0.0,False,0.0,2,0.0,13923.6,0.0,1,0.0,1301.0,0.0,True,1.0,0.0,0
308,104.0,1.0,1.0,583.0,37,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,False,0.0,2,0.0,10448.0,0.0,1,0.0,1378.0,0.0,True,1.0,0.0,0
309,0.0,1.0,1.0,264.0,30,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,80.0,1.0,False,0.0,2,0.0,8012.0,0.0,0,0.0,923.0,0.0,True,1.0,0.0,0
310,35.0,1.0,1.0,564.0,0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,68.0,0.0,1.0,True,0.0,2,0.0,8846.0,0.0,1,0.0,750.0,0.0,True,0.0,0.0,0
311,0.0,1.0,0.0,576.0,15,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,192.0,1.0,False,0.0,1,0.0,11782.0,1.0,0,0.0,1155.0,1.0,True,0.0,0.0,1
312,42.0,1.0,0.0,728.05,1,8.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,61.0,172.0,1.0,True,0.0,2,0.0,10226.0,0.0,0,0.0,1630.0,0.0,True,1.0,0.0,1
313,26.0,1.0,1.0,403.0,21,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,165.0,1.0,False,0.0,2,0.0,11200.0,0.0,0,0.0,1298.0,0.0,True,1.0,0.0,1
314,76.0,1.0,1.0,514.0,46,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,1.0,False,0.0,1,0.0,9500.0,0.0,1,0.0,1394.0,0.0,True,1.6,0.0,1
315,112.0,1.0,1.0,728.05,34,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,1.0,False,0.0,1,0.0,8100.0,0.0,0,1.0,1559.0,0.0,True,0.0,0.0,1
316,0.0,1.0,1.0,303.0,16,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,273.6,1.0,False,0.0,1,0.0,10708.0,0.0,0,1.0,1692.3000000000002,0.0,True,1.6,0.0,1
317,112.0,1.0,0.0,540.0,37,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,70.0,0.0,0.0,False,0.0,1,0.0,13923.6,0.0,0,0.0,988.0,0.0,True,1.6,0.0,1
318,34.0,1.0,1.0,300.0,21,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,273.6,1.0,False,0.0,1,0.0,13825.0,0.0,0,0.0,1021.0,0.0,True,0.0,0.0,0
319,0.0,1.0,1.0,495.0,57,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,90.4,0.0,1.0,False,0.0,1,0.0,8731.0,0.0,0,0.0,1167.0,0.0,True,1.0,0.0,0
320,0.0,1.0,0.0,495.0,55,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,1.0,False,0.0,1,0.0,10452.0,0.0,0,0.0,1094.0,0.0,True,1.6,0.0,0
322,0.0,1.0,0.0,315.0,57,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,78.0,0.0,1.0,False,0.0,2,0.0,10496.0,0.0,0,1.0,1168.0,0.0,True,1.0,0.0,0
323,75.0,1.0,1.0,546.0,14,8.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.0,264.0,1.0,False,0.0,3,0.0,12692.0,0.0,0,0.0,1692.3000000000002,0.0,True,1.0,0.0,1
324,51.0,1.0,0.0,728.05,0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,84.0,192.0,1.0,True,0.0,2,0.0,10728.0,0.0,1,0.0,1095.0,0.0,True,1.0,0.0,0
325,0.0,1.0,1.0,264.0,33,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.599999999999998,72.0,1.0,False,1.0,1,0.0,1953.0,0.0,1,0.0,483.0,0.0,True,0.0,0.0,0
326,32.0,1.0,1.0,440.0,7,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,70.0,0.0,1.0,False,0.0,2,0.0,2117.0,0.0,1,0.0,756.0,0.0,True,1.0,0.0,0
327,35.0,1.0,1.0,504.0,19,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,44.0,273.6,1.0,False,0.0,2,0.0,5306.0,0.0,0,0.0,1064.0,0.0,True,1.0,0.0,1
328,0.0,1.0,1.0,255.0,3,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,59.0,273.6,0.0,False,0.0,1,0.0,5310.0,0.0,0,0.0,1001.0,0.0,True,0.0,0.0,0
329,81.0,1.0,1.0,728.05,4,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,90.4,273.6,0.0,True,0.0,2,0.0,13704.0,0.0,0,0.0,1541.0,0.0,True,1.0,0.0,0
330,82.0,1.0,1.0,459.0,27,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,1.0,False,0.0,1,0.0,11235.0,0.0,1,0.0,1382.0,0.0,True,1.0,0.0,0
331,0.0,1.0,0.0,0.0,36,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.599999999999998,88.0,1.0,False,1.0,1,0.0,1890.0,0.0,0,0.0,630.0,1.0,False,0.0,0.0,1
332,45.0,1.0,1.0,595.0,5,6.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,72.0,0.0,0.0,True,0.0,2,0.0,7226.0,0.0,1,0.0,798.0,0.0,True,0.0,0.0,0
333,0.0,1.0,1.0,452.0,28,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.599999999999998,161.0,1.0,False,1.0,2,0.0,1950.0,0.0,1,0.0,716.0,0.0,True,1.0,0.0,1
334,40.0,1.0,1.0,590.0,6,8.2,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,70.0,0.0,0.0,False,0.0,2,0.0,13346.0,0.0,1,0.0,1166.0,0.0,True,1.0,0.0,1
335,60.0,0.0,1.0,441.0,15,8.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,1.0,False,0.0,2,0.0,11888.0,0.0,0,0.0,1445.0,0.0,True,0.0,0.0,0
336,0.0,1.0,1.0,240.0,57,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,70.0,0.0,0.0,False,0.0,1,0.0,7758.0,0.0,1,0.0,1226.0,0.0,True,1.6,1.0,0
337,100.0,1.0,1.0,512.0,13,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,113.0,0.0,False,0.0,2,0.0,9600.0,0.0,1,0.0,1094.0,0.0,True,1.0,0.0,0
338,0.0,1.0,1.0,440.0,32,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,252.0,0.0,False,0.0,1,0.0,7950.0,1.0,1,0.0,698.0,0.0,True,0.0,0.0,0
339,0.0,1.0,1.0,230.0,4,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78.0,103.0,1.0,False,0.0,3,0.0,7800.0,0.0,0,0.0,1112.0,0.0,True,0.0,0.0,1
340,0.0,1.0,1.0,624.0,9,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,50.0,210.0,1.0,False,0.0,1,0.0,6000.0,0.0,0,0.0,786.0,0.0,True,0.0,0.0,0
341,38.0,1.0,0.0,400.0,4,6.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,90.4,100.0,1.0,True,0.0,2,0.0,11911.0,0.0,1,0.0,684.0,1.0,True,1.0,0.0,0
342,0.0,1.0,0.0,572.0,60,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,1.0,False,0.0,1,0.0,13923.6,0.0,0,0.0,1687.0,1.0,True,1.6,0.0,1
343,112.0,1.0,0.0,490.0,42,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,82.0,0.0,1.0,False,0.0,1,0.0,9020.0,0.0,1,0.0,1165.0,0.0,True,0.0,0.0,1
344,46.0,1.0,1.0,409.0,12,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,70.0,143.0,0.0,False,0.0,2,0.0,10832.0,0.0,1,0.0,1086.0,0.0,True,1.0,0.0,0
346,60.0,1.0,1.0,728.05,1,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,90.4,0.0,0.0,True,0.0,2,0.0,13501.0,0.0,0,0.0,1636.0,0.0,True,1.0,0.0,1
347,0.0,1.0,1.0,275.0,49,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,1.0,False,0.0,1,0.0,10150.0,0.0,0,0.0,912.0,0.0,True,0.0,0.0,0
348,0.0,1.0,1.0,300.0,47,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,1.0,False,0.0,1,0.0,7945.0,0.0,0,0.0,1150.0,0.0,True,0.0,0.0,1
349,0.0,1.0,0.0,577.0,23,6.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,70.0,219.0,0.0,False,0.0,2,0.0,5062.0,0.0,0,0.0,1190.0,0.0,True,1.0,0.0,1
350,112.0,1.0,1.0,440.0,31,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,1.0,False,0.0,2,0.0,4928.0,0.0,0,0.0,958.0,0.0,True,1.0,0.0,0
351,99.0,1.0,1.0,470.0,12,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,65.0,273.6,1.0,False,0.0,2,0.0,13923.6,1.0,1,0.0,928.0,0.0,True,0.0,0.0,1
352,0.0,1.0,1.0,408.0,42,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.0,0.0,1.0,False,0.0,1,0.0,7162.0,1.0,0,0.0,904.0,0.0,True,0.0,0.0,0
353,0.0,1.0,1.0,281.0,8,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,False,0.0,1,0.0,6000.0,0.0,0,0.0,901.0,0.0,True,0.0,0.0,0
354,112.0,1.0,1.0,480.0,1,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,30.0,0.0,1.0,True,0.0,2,0.0,3180.0,0.0,1,0.0,520.0,0.0,True,0.0,0.0,0
355,112.0,1.0,0.0,390.0,42,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,168.0,1.0,False,0.0,2,0.0,13923.6,0.0,0,0.0,1582.0,1.0,True,0.0,0.0,0
356,0.0,1.0,0.0,420.0,6,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.0,140.0,1.0,True,0.0,1,0.0,4435.0,0.0,0,0.0,848.0,1.0,True,0.0,0.0,1
357,0.0,1.0,1.0,0.0,39,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,144.0,1.0,False,0.0,1,0.0,13907.0,0.0,0,0.0,996.0,0.0,False,1.0,0.0,1
358,0.0,1.0,0.0,275.0,8,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,1.0,False,0.0,1,0.0,10267.0,0.0,0,0.0,838.0,0.0,True,0.0,0.0,1
359,45.0,1.0,1.0,618.0,6,8.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,76.0,0.0,1.0,True,0.0,2,0.0,10142.0,0.0,1,0.0,956.0,0.0,True,0.0,0.0,1
360,0.0,1.0,0.0,375.0,53,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,False,0.0,1,0.0,13923.6,0.0,0,0.0,1336.0,0.0,True,1.6,0.0,1
361,0.0,1.0,1.0,400.0,57,8.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,90.4,0.0,0.0,False,0.0,2,0.0,11345.0,0.0,0,0.0,928.0,0.0,True,0.0,0.0,0
362,112.0,1.0,0.0,455.0,10,8.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,90.4,180.0,0.0,False,0.0,2,0.0,9920.0,0.0,1,0.0,1127.0,1.0,True,1.0,0.0,1
363,0.0,1.0,1.0,240.0,15,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,False,0.0,1,0.0,9000.0,1.0,0,0.0,1089.0,0.0,True,0.0,0.0,0
364,84.0,1.0,1.0,490.0,46,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,70.0,0.0,1.0,False,0.0,1,0.0,9247.0,0.0,1,0.0,858.0,0.0,True,1.0,0.0,0
365,0.0,1.0,1.0,462.0,15,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41.0,96.0,1.0,False,0.0,2,0.0,5395.0,0.0,0,0.0,1337.0,0.0,True,1.0,0.0,1
366,96.0,1.0,0.0,576.0,20,8.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,86.0,201.0,1.0,False,0.0,2,0.0,10380.0,1.0,1,0.0,1553.0,0.0,True,1.0,0.0,1
367,36.0,1.0,1.0,728.05,1,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,90.4,0.0,0.0,True,0.0,2,0.0,10402.0,0.0,0,0.0,1226.0,0.0,True,0.0,0.0,0
368,42.0,1.0,1.0,486.0,19,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,85.0,0.0,1.0,False,0.0,2,0.0,13600.0,0.0,1,0.0,1186.0,0.0,True,1.6,0.0,0
369,40.0,1.0,0.0,180.0,56,8.2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,90.4,203.0,1.0,False,0.0,1,0.0,13132.0,0.0,1,0.0,892.0,0.0,True,0.0,1.0,0
370,0.0,1.0,0.0,728.05,32,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,273.6,1.0,False,0.0,1,0.0,13923.6,0.0,0,0.0,1622.0,1.0,True,1.0,0.0,1
371,0.0,1.0,1.0,240.0,57,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,1.0,False,0.0,2,0.0,7128.0,1.0,0,0.0,918.0,0.0,True,1.6,0.0,0
372,0.0,1.0,0.0,569.0,20,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,70.0,80.0,1.0,False,0.0,2,0.0,12800.0,0.0,0,0.0,1644.0,0.0,True,1.0,0.0,1
373,28.0,1.0,1.0,288.0,29,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,False,0.0,1,0.0,10762.0,0.0,1,0.0,626.0,0.0,True,1.0,0.0,0
374,88.0,1.0,1.0,588.0,9,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,68.0,0.0,1.0,False,0.0,2,0.0,9179.0,0.0,1,0.0,882.0,0.0,True,0.0,0.0,1
376,16.0,1.0,1.0,397.0,3,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43.0,100.0,1.0,True,0.0,2,0.0,3182.0,0.0,0,0.0,1145.0,0.0,True,1.0,0.0,0
377,45.0,1.0,0.0,614.0,1,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,72.0,169.0,1.0,True,0.0,2,0.0,8640.0,0.0,1,0.0,764.0,0.0,True,0.0,0.0,0
378,0.0,1.0,1.0,672.0,14,8.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,76.0,273.6,1.0,False,0.0,2,0.0,7630.0,1.0,0,0.0,1032.0,0.0,True,1.0,0.0,0
379,78.0,1.0,1.0,576.0,4,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66.0,0.0,1.0,True,0.0,1,0.0,13695.0,0.0,0,0.0,1114.0,0.0,True,0.0,0.0,1
380,0.0,1.0,1.0,500.0,2,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,70.0,0.0,0.0,False,0.0,1,0.0,12537.0,0.0,1,0.0,1078.0,0.0,True,1.0,0.0,1
381,0.0,1.0,1.0,728.05,39,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,1.0,False,0.0,1,0.0,8750.0,1.0,0,0.0,1002.0,0.0,True,0.0,0.0,1
382,112.0,1.0,1.0,308.0,5,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,1.0,False,0.0,1,0.0,6000.0,0.0,1,0.0,679.0,0.0,True,0.0,0.0,0
383,39.0,1.0,1.0,564.0,18,8.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,90.4,240.0,1.0,False,0.0,2,0.0,10186.0,0.0,1,0.0,1061.0,0.0,True,1.0,0.0,1
384,112.0,1.0,0.0,583.0,8,8.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,75.0,253.0,0.0,False,0.0,2,0.0,9750.0,0.0,1,0.0,1108.0,1.0,True,1.0,0.0,1
385,28.0,1.0,0.0,460.0,1,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,61.0,192.0,0.0,True,0.0,2,0.0,7577.0,0.0,0,0.0,1362.0,1.0,True,1.0,0.0,0
386,0.0,1.0,1.0,478.0,35,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,1.0,False,0.0,2,0.0,10140.0,1.0,0,0.0,1350.0,0.0,True,1.0,0.0,0
